,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_bedroom,rooms_per_household,population_per_household,log_prices
16272,-121.32,38.15,5,5428,994.0,2725,902,3.9323,130100,0.0,1.0,0.0,0.0,0.0,5.4607645875251505,6.017738359201774,3.0210643015521064,11.776066350866136
16273,-121.23,38.12,22,393,58.0,134,57,3.95,178100,0.0,1.0,0.0,0.0,0.0,6.775862068965517,6.894736842105263,2.3508771929824563,12.090106084085123
16274,-121.23,38.11,48,561,81.0,240,69,3.6312,202800,0.0,1.0,0.0,0.0,0.0,6.925925925925926,8.130434782608695,3.4782608695652173,12.219980481653478
16275,-121.23,38.09,23,633,91.0,236,83,6.4562,230000,0.0,1.0,0.0,0.0,0.0,6.956043956043956,7.626506024096385,2.8433734939759034,12.345838935721968
16276,-121.26,38.09,35,930,186.0,525,201,2.0625,155000,0.0,1.0,0.0,0.0,0.0,5.0,4.626865671641791,2.611940298507463,11.951186847493476
16277,-121.3,38.09,31,335,53.0,154,55,2.0694,175000,0.0,1.0,0.0,0.0,0.0,6.320754716981132,6.090909090909091,2.8,12.07254696717504
16278,-121.29,38.07,21,1185,207.0,533,213,3.1917,204500,0.0,1.0,0.0,0.0,0.0,5.72463768115942,5.563380281690141,2.5023474178403755,12.228328144428588
16279,-121.25,38.07,28,2103,422.0,1167,391,3.0592,152800,0.0,1.0,0.0,0.0,0.0,4.983412322274882,5.378516624040921,2.9846547314578005,11.93689170019576
16280,-121.29,38.14,27,836,132.0,303,133,3.875,127400,0.0,1.0,0.0,0.0,0.0,6.333333333333333,6.285714285714286,2.2781954887218046,11.755094871382958
16281,-121.3,38.14,17,3507,696.0,1867,709,3.2123,120700,0.0,1.0,0.0,0.0,0.0,5.038793103448276,4.946403385049365,2.6332863187588154,11.701071692055445
16282,-121.29,38.14,34,2770,544.0,1409,535,3.2338,101800,0.0,1.0,0.0,0.0,0.0,5.091911764705882,5.177570093457944,2.633644859813084,11.530775206233024
16283,-121.29,38.14,34,1500,337.0,674,282,2.515,110800,0.0,1.0,0.0,0.0,0.0,4.451038575667655,5.319148936170213,2.3900709219858154,11.61549107852535
16284,-121.29,38.13,31,1008,212.0,453,195,2.3917,113500,0.0,1.0,0.0,0.0,0.0,4.754716981132075,5.1692307692307695,2.3230769230769233,11.63956692643747
16285,-121.3,38.13,27,1004,192.0,470,192,2.8942,116700,0.0,1.0,0.0,0.0,0.0,5.229166666666667,5.229166666666667,2.4479166666666665,11.667370387218226
16286,-121.3,38.13,23,2864,504.0,1298,499,3.2303,131800,0.0,1.0,0.0,0.0,0.0,5.682539682539683,5.739478957915832,2.6012024048096194,11.789048488275174
16287,-121.29,38.15,23,4183,633.0,1886,628,4.8787,175300,0.0,1.0,0.0,0.0,0.0,6.608214849921011,6.660828025477707,3.0031847133757963,12.074259775399616
16288,-121.28,38.14,37,3278,623.0,1431,575,3.3987,99500,0.0,1.0,0.0,0.0,0.0,5.261637239165329,5.700869565217391,2.488695652173913,11.507922973347437
16289,-121.27,38.14,33,3557,894.0,2659,894,2.2883,86900,0.0,1.0,0.0,0.0,0.0,3.9787472035794185,3.9787472035794185,2.9742729306487696,11.372524818667134
16290,-121.27,38.14,40,929,257.0,576,229,2.125,137500,0.0,1.0,0.0,0.0,0.0,3.614785992217899,4.056768558951965,2.51528384279476,11.83138646878959
16291,-121.28,38.14,38,2803,500.0,1223,509,4.119,128800,0.0,1.0,0.0,0.0,0.0,5.606,5.5068762278978385,2.4027504911591357,11.766023856597407
16292,-121.28,38.13,48,1892,333.0,804,352,4.0625,143200,0.0,1.0,0.0,0.0,0.0,5.681681681681682,5.375,2.284090909090909,11.872004516724523
16293,-121.27,38.13,52,1081,257.0,437,225,2.1979,114100,0.0,1.0,0.0,0.0,0.0,4.206225680933852,4.804444444444444,1.9422222222222223,11.644839300053654
16294,-121.27,38.13,40,2402,509.0,1197,486,2.1771,98200,0.0,1.0,0.0,0.0,0.0,4.719056974459725,4.94238683127572,2.462962962962963,11.494771677590096
16295,-121.28,38.13,32,3366,676.0,1916,697,2.5401,125400,0.0,1.0,0.0,0.0,0.0,4.979289940828402,4.829268292682927,2.7489239598278337,11.73927188163082
16296,-121.28,38.12,34,3268,640.0,1906,628,2.8237,110700,0.0,1.0,0.0,0.0,0.0,5.10625,5.203821656050955,3.035031847133758,11.614588152079595
16297,-121.27,38.12,44,2356,482.0,1043,443,2.4949,108000,0.0,1.0,0.0,0.0,0.0,4.8879668049792535,5.318284424379232,2.3544018058690743,11.58989576532275
16298,-121.29,38.13,20,3168,514.0,1390,490,5.0,154800,0.0,1.0,0.0,0.0,0.0,6.163424124513619,6.46530612244898,2.836734693877551,11.949895700065218
16299,-121.3,38.13,26,2256,360.0,937,372,5.0528,153700,0.0,1.0,0.0,0.0,0.0,6.266666666666667,6.064516129032258,2.5188172043010755,11.942764435686394
16300,-121.29,38.12,18,1534,275.0,741,263,3.9607,132500,0.0,1.0,0.0,0.0,0.0,5.578181818181818,5.832699619771863,2.817490494296578,11.794345471549745
16301,-121.3,38.12,11,1792,252.0,767,263,7.6889,229300,0.0,1.0,0.0,0.0,0.0,7.111111111111111,6.813688212927756,2.9163498098859315,12.342790829935483
16302,-121.3,38.11,5,5979,1190.0,2679,1084,4.196,171700,0.0,1.0,0.0,0.0,0.0,5.02436974789916,5.515682656826568,2.4714022140221403,12.05350987098043
16303,-121.27,38.11,11,3163,794.0,2106,762,2.4482,103000,0.0,1.0,0.0,0.0,0.0,3.9836272040302267,4.150918635170604,2.763779527559055,11.542493975902508
16304,-121.28,38.11,10,2974,588.0,1559,568,3.8825,136800,0.0,1.0,0.0,0.0,0.0,5.057823129251701,5.235915492957746,2.744718309859155,11.82628259408539
16305,-121.27,38.11,15,2039,384.0,1178,375,3.8672,120100,0.0,1.0,0.0,0.0,0.0,5.309895833333333,5.437333333333333,3.1413333333333333,11.696088334428081
16306,-121.28,38.1,13,2432,586.0,1441,606,2.5556,133100,0.0,1.0,0.0,0.0,0.0,4.150170648464163,4.013201320132013,2.377887788778878,11.798863517502989
16307,-121.29,38.1,14,1551,297.0,785,281,3.775,163300,0.0,1.0,0.0,0.0,0.0,5.222222222222222,5.519572953736655,2.793594306049822,12.003350402638521
16308,-121.27,38.13,39,2614,634.0,1862,654,1.9238,70700,0.0,1.0,0.0,0.0,0.0,4.1230283911671926,3.996941896024465,2.8470948012232418,11.166214996056205
16309,-121.27,38.12,37,2232,504.0,1455,471,2.5587,87800,0.0,1.0,0.0,0.0,0.0,4.428571428571429,4.738853503184713,3.089171974522293,11.382828169079987
16310,-121.26,38.13,38,1419,411.0,1226,397,2.2188,68800,0.0,1.0,0.0,0.0,0.0,3.4525547445255476,3.5743073047858944,3.08816120906801,11.138973558699526
16311,-121.26,38.12,27,1818,459.0,1182,428,1.8575,73800,0.0,1.0,0.0,0.0,0.0,3.9607843137254903,4.247663551401869,2.7616822429906542,11.209127560632263
16312,-121.25,38.13,25,1305,270.0,789,235,3.2993,91100,0.0,1.0,0.0,0.0,0.0,4.833333333333333,5.553191489361702,3.3574468085106384,11.419724060136211
16313,-121.26,38.11,4,2058,366.0,933,316,4.2448,150900,0.0,1.0,0.0,0.0,0.0,5.622950819672131,6.512658227848101,2.9525316455696204,11.924379271639218
16314,-121.26,38.11,8,2770,642.0,1611,633,3.1284,115100,0.0,1.0,0.0,0.0,0.0,4.314641744548287,4.3759873617693525,2.5450236966824646,11.65356528276954
16315,-121.25,38.14,16,1174,242.0,464,261,2.3,133300,0.0,1.0,0.0,0.0,0.0,4.851239669421488,4.498084291187739,1.7777777777777777,11.80036500801413
16316,-121.26,38.14,10,3371,665.0,1823,654,3.5333,116800,0.0,1.0,0.0,0.0,0.0,5.069172932330827,5.154434250764526,2.787461773700306,11.66822691098345
16317,-121.27,38.13,35,2607,685.0,2016,618,1.75,82900,0.0,1.0,0.0,0.0,0.0,3.805839416058394,4.218446601941747,3.262135922330097,11.325402403776808
16318,-121.26,38.13,25,2549,675.0,2053,648,2.0875,83100,0.0,1.0,0.0,0.0,0.0,3.7762962962962963,3.933641975308642,3.16820987654321,11.32781201446548
16319,-121.24,38.22,28,2593,487.0,1365,457,3.3929,113000,0.0,1.0,0.0,0.0,0.0,5.324435318275154,5.673960612691466,2.9868708971553612,11.635151947212842
16320,-121.22,38.16,24,4411,776.0,2038,732,3.475,151200,0.0,1.0,0.0,0.0,0.0,5.684278350515464,6.025956284153006,2.7841530054644807,11.926365356462313
16321,-121.28,38.17,19,1337,236.0,744,225,4.0924,244200,0.0,1.0,0.0,0.0,0.0,5.665254237288136,5.942222222222222,3.3066666666666666,12.405746935654452
16322,-121.32,38.21,27,2643,467.0,1455,444,3.6398,146700,0.0,1.0,0.0,0.0,0.0,5.659528907922912,5.952702702702703,3.277027027027027,11.896151780740423
16323,-121.16,38.16,31,1953,366.0,999,316,2.4906,122500,0.0,1.0,0.0,0.0,0.0,5.336065573770492,6.180379746835443,3.161392405063291,11.715874472198905
16324,-121.14,38.16,14,2591,497.0,1371,479,3.5774,113900,0.0,1.0,0.0,0.0,0.0,5.21327967806841,5.409185803757829,2.862212943632568,11.643084929027989
16325,-121.06,38.25,13,651,102.0,301,104,3.6528,200000,0.0,1.0,0.0,0.0,0.0,6.382352941176471,6.259615384615385,2.894230769230769,12.206077645517674
16326,-121.15,38.21,18,4176,700.0,2164,699,4.0365,174200,0.0,1.0,0.0,0.0,0.0,5.965714285714285,5.9742489270386265,3.09585121602289,12.067965083912192
16327,-121.05,38.14,19,3326,561.0,1544,511,2.9875,166300,0.0,1.0,0.0,0.0,0.0,5.928698752228164,6.5088062622309195,3.0215264187866926,12.021554678392043
16328,-121.09,38.19,23,762,140.0,358,141,2.4545,105000,0.0,1.0,0.0,0.0,0.0,5.442857142857143,5.404255319148936,2.5390070921985815,11.561725152903833
16329,-121.19,38.13,27,2400,435.0,1085,444,3.7687,165200,0.0,1.0,0.0,0.0,0.0,5.517241379310345,5.405405405405405,2.4436936936936937,12.01491819331946
16330,-121.18,38.07,21,2333,377.0,1073,332,4.8125,161100,0.0,1.0,0.0,0.0,0.0,6.188328912466844,7.02710843373494,3.2319277108433737,11.989786776470444
16331,-120.97,38.0,27,1683,288.0,873,258,4.7069,176900,0.0,1.0,0.0,0.0,0.0,5.84375,6.523255813953488,3.383720930232558,12.083345533043149
16332,-121.05,37.93,17,2474,480.0,1649,453,3.275,156500,0.0,1.0,0.0,0.0,0.0,5.154166666666667,5.4613686534216335,3.6401766004415013,11.960817678718287
16333,-121.11,38.04,32,1083,188.0,471,178,2.9241,187500,0.0,1.0,0.0,0.0,0.0,5.76063829787234,6.084269662921348,2.646067415730337,12.141539457711714
16334,-121.09,38.03,21,2064,342.0,1021,359,4.517,152200,0.0,1.0,0.0,0.0,0.0,6.035087719298246,5.749303621169917,2.8440111420612815,11.932957294690372
16335,-121.12,38.0,36,683,159.0,505,141,3.4265,158900,0.0,1.0,0.0,0.0,0.0,4.29559748427673,4.843971631205674,3.5815602836879434,11.97603664577121
16336,-120.99,37.8,32,2564,513.0,1198,459,2.9083,113400,0.0,1.0,0.0,0.0,0.0,4.9980506822612085,5.586056644880174,2.610021786492375,11.638685488579059
16337,-121.0,37.8,13,4030,744.0,2248,766,3.6107,141300,0.0,1.0,0.0,0.0,0.0,5.416666666666667,5.261096605744125,2.9347258485639687,11.85864764578841
16338,-120.98,37.79,20,2458,491.0,1227,481,2.7857,110900,0.0,1.0,0.0,0.0,0.0,5.006109979633401,5.11018711018711,2.550935550935551,11.616393190430356
16339,-120.97,37.84,28,2368,430.0,1231,403,2.883,141900,0.0,1.0,0.0,0.0,0.0,5.506976744186047,5.875930521091812,3.054590570719603,11.862884910339652
16340,-120.96,37.77,32,2262,416.0,1156,404,3.8534,157600,0.0,1.0,0.0,0.0,0.0,5.4375,5.599009900990099,2.8613861386138613,11.967821801563451
16341,-121.04,37.78,32,2916,528.0,1466,473,2.5643,200000,0.0,1.0,0.0,0.0,0.0,5.5227272727272725,6.164904862579281,3.0993657505285412,12.206077645517674
16342,-121.06,37.86,24,1713,328.0,1258,324,2.683,169400,0.0,1.0,0.0,0.0,0.0,5.222560975609756,5.287037037037037,3.882716049382716,12.04002396437039
16343,-121.13,37.74,31,677,144.0,523,159,2.4598,97100,0.0,1.0,0.0,0.0,0.0,4.701388888888889,4.2578616352201255,3.289308176100629,11.48350695288756
16344,-121.13,37.74,28,409,104.0,244,98,3.4643,90900,0.0,1.0,0.0,0.0,0.0,3.9326923076923075,4.173469387755102,2.489795918367347,11.417526281205168
16345,-121.12,37.73,35,1107,227.0,573,210,2.3924,102200,0.0,1.0,0.0,0.0,0.0,4.8766519823788546,5.271428571428571,2.7285714285714286,11.534696741439683
16346,-121.13,37.74,21,2376,475.0,1175,441,3.6016,134600,0.0,1.0,0.0,0.0,0.0,5.002105263157895,5.387755102040816,2.6643990929705215,11.810070125585671
16347,-121.13,37.73,40,1126,220.0,667,235,3.3158,125900,0.0,1.0,0.0,0.0,0.0,5.118181818181818,4.791489361702127,2.8382978723404255,11.74325116281265
16348,-121.11,37.74,11,3886,599.0,1605,529,4.4213,182700,0.0,1.0,0.0,0.0,0.0,6.487479131886477,7.34593572778828,3.0340264650283553,12.115606215804869
16349,-121.1,37.8,35,1853,331.0,958,340,3.3578,149000,0.0,1.0,0.0,0.0,0.0,5.598187311178248,5.45,2.8176470588235296,11.91170829631447
16350,-121.11,37.76,22,2606,411.0,1252,397,4.1833,192100,0.0,1.0,0.0,0.0,0.0,6.340632603406326,6.564231738035264,3.1536523929471034,12.16577655436517
16351,-121.16,37.73,7,4956,941.0,3006,915,3.4426,139000,0.0,1.0,0.0,0.0,0.0,5.266737513283741,5.416393442622951,3.2852459016393443,11.842236406331555
16352,-121.25,37.76,22,2430,417.0,1292,391,3.4009,182400,0.0,1.0,0.0,0.0,0.0,5.827338129496403,6.2148337595907925,3.3043478260869565,12.113962839063479
16353,-121.22,37.72,34,2123,387.0,1310,368,2.6368,165600,0.0,1.0,0.0,0.0,0.0,5.48578811369509,5.769021739130435,3.5597826086956523,12.017336559562407
16354,-121.22,37.81,17,2879,542.0,1802,530,3.6378,126100,0.0,1.0,0.0,0.0,0.0,5.3118081180811805,5.432075471698113,3.4,11.744838452135683
16355,-121.22,37.8,28,2608,576.0,1719,554,2.1186,94400,0.0,1.0,0.0,0.0,0.0,4.527777777777778,4.707581227436823,3.1028880866425994,11.455306945297822
16356,-121.22,37.8,37,1038,222.0,521,211,2.125,91900,0.0,1.0,0.0,0.0,0.0,4.675675675675675,4.919431279620853,2.4691943127962084,11.428467189677395
16357,-121.21,37.81,18,2404,498.0,1531,506,2.995,124300,0.0,1.0,0.0,0.0,0.0,4.827309236947791,4.75098814229249,3.025691699604743,11.730461322518734
16358,-121.21,37.8,31,699,186.0,460,170,2.7443,94200,0.0,1.0,0.0,0.0,0.0,3.7580645161290325,4.1117647058823525,2.7058823529411766,11.45318607621936
16359,-121.21,37.8,44,300,72.0,160,73,2.1786,120800,0.0,1.0,0.0,0.0,0.0,4.166666666666667,4.109589041095891,2.191780821917808,11.701899842594283
16360,-121.21,37.8,45,370,84.0,167,70,1.4853,101800,0.0,1.0,0.0,0.0,0.0,4.404761904761905,5.285714285714286,2.3857142857142857,11.530775206233024
16361,-121.21,37.79,33,811,185.0,446,198,1.6724,96900,0.0,1.0,0.0,0.0,0.0,4.383783783783784,4.095959595959596,2.2525252525252526,11.481445117743048
16362,-121.21,37.8,33,1862,429.0,971,389,2.6053,99200,0.0,1.0,0.0,0.0,0.0,4.340326340326341,4.786632390745501,2.4961439588688945,11.504903373867316
16363,-121.21,37.81,8,1883,298.0,999,301,5.193,172100,0.0,1.0,0.0,0.0,0.0,6.318791946308725,6.255813953488372,3.318936877076412,12.055836792757997
16364,-121.2,37.8,28,3264,576.0,1512,567,3.7546,135300,0.0,1.0,0.0,0.0,0.0,5.666666666666667,5.756613756613756,2.6666666666666665,11.815257205114566
16365,-121.2,37.8,24,1698,344.0,927,313,3.5625,130800,0.0,1.0,0.0,0.0,0.0,4.936046511627907,5.424920127795527,2.961661341853035,11.781432363235949
16366,-121.2,37.79,36,866,160.0,502,149,2.4798,101500,0.0,1.0,0.0,0.0,0.0,5.4125,5.8120805369127515,3.3691275167785233,11.527823929632195
16367,-121.2,37.8,37,311,61.0,171,54,4.0972,101800,0.0,1.0,0.0,0.0,0.0,5.098360655737705,5.7592592592592595,3.1666666666666665,11.530775206233024
16368,-121.21,37.81,12,3667,640.0,2173,652,5.0369,163900,0.0,1.0,0.0,0.0,0.0,5.7296875,5.624233128834356,3.3328220858895707,12.007017865994577
16369,-121.17,37.88,22,1283,256.0,3082,239,3.5365,111800,0.0,1.0,0.0,0.0,0.0,5.01171875,5.368200836820083,12.895397489539748,11.624475784206961
16370,-121.17,37.82,35,2506,406.0,1316,398,3.8472,197600,0.0,1.0,0.0,0.0,0.0,6.172413793103448,6.296482412060302,3.306532663316583,12.194005125011843
16371,-121.2,37.83,18,3415,580.0,1912,562,4.4423,161400,0.0,1.0,0.0,0.0,0.0,5.887931034482759,6.076512455516014,3.402135231316726,11.991647230585656
16372,-121.2,37.81,26,395,74.0,193,72,7.3718,212500,0.0,1.0,0.0,0.0,0.0,5.337837837837838,5.486111111111111,2.6805555555555554,12.26670197321789
16373,-121.19,37.81,8,4019,857.0,1959,782,2.7321,175000,0.0,1.0,0.0,0.0,0.0,4.689614935822637,5.139386189258312,2.5051150895140664,12.07254696717504
16374,-121.18,37.79,16,1326,286.0,509,297,1.9464,112500,0.0,1.0,0.0,0.0,0.0,4.636363636363637,4.4646464646464645,1.7138047138047139,11.630717389475995
16375,-121.2,37.78,4,58,29.0,79,29,3.375,106300,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.7241379310344827,11.574029971623514
16376,-121.23,37.78,20,273,49.0,149,49,4.8229,158300,0.0,1.0,0.0,0.0,0.0,5.571428571428571,5.571428571428571,3.0408163265306123,11.972253562968545
16377,-121.24,37.79,7,5151,867.0,2553,805,4.075,195000,0.0,1.0,0.0,0.0,0.0,5.9411764705882355,6.398757763975155,3.1714285714285713,12.180759965737863
16378,-121.27,37.79,16,1853,390.0,1013,362,2.7083,173900,0.0,1.0,0.0,0.0,0.0,4.751282051282051,5.1187845303867405,2.798342541436464,12.066241450757124
16379,-121.22,37.8,13,335,89.0,247,77,1.6111,74100,0.0,1.0,0.0,0.0,0.0,3.764044943820225,4.35064935064935,3.207792207792208,11.21318430646977
16380,-121.22,37.79,36,1052,221.0,712,212,1.7228,105000,0.0,1.0,0.0,0.0,0.0,4.760180995475113,4.962264150943396,3.358490566037736,11.561725152903833
16381,-121.22,37.79,38,2152,451.0,1320,457,2.5025,101900,0.0,1.0,0.0,0.0,0.0,4.771618625277162,4.708971553610503,2.888402625820569,11.531757032705352
16382,-121.23,37.79,21,1922,373.0,1130,372,4.0815,117900,0.0,1.0,0.0,0.0,0.0,5.152815013404826,5.166666666666667,3.0376344086021505,11.6776005682537
16383,-121.22,37.79,5,3107,477.0,1549,443,4.4766,169400,0.0,1.0,0.0,0.0,0.0,6.513626834381552,7.013544018058691,3.4966139954853275,12.04002396437039
16384,-121.23,37.79,23,1985,424.0,1198,389,2.7734,116800,0.0,1.0,0.0,0.0,0.0,4.681603773584905,5.102827763496144,3.0796915167095116,11.66822691098345
16385,-121.23,37.8,11,2451,665.0,1155,533,2.2254,130800,0.0,1.0,0.0,0.0,0.0,3.6857142857142855,4.598499061913696,2.1669793621013134,11.781432363235949
16386,-121.24,37.81,6,3883,800.0,2319,787,3.5595,161000,0.0,1.0,0.0,0.0,0.0,4.85375,4.933926302414231,2.946632782719187,11.989165855127435
16387,-121.23,37.81,15,2906,537.0,1886,557,4.2431,137100,0.0,1.0,0.0,0.0,0.0,5.411545623836127,5.217235188509874,3.385996409335727,11.82847315946983
16388,-121.22,37.81,20,1811,352.0,1191,327,4.0125,121500,0.0,1.0,0.0,0.0,0.0,5.144886363636363,5.538226299694189,3.6422018348623855,11.707677772181546
16389,-121.22,37.82,13,4452,949.0,2740,937,3.1964,141500,0.0,1.0,0.0,0.0,0.0,4.691253951527925,4.751334044823906,2.9242262540021344,11.860062063178267
16390,-121.23,37.81,16,2085,342.0,1236,345,5.5591,149300,0.0,1.0,0.0,0.0,0.0,6.0964912280701755,6.043478260869565,3.582608695652174,11.913719681428494
16391,-121.23,37.82,8,1289,235.0,867,239,4.6821,138500,0.0,1.0,0.0,0.0,0.0,5.485106382978723,5.393305439330544,3.6276150627615062,11.83863282480007
16392,-121.23,37.82,14,1847,325.0,1030,309,4.9271,155300,0.0,1.0,0.0,0.0,0.0,5.683076923076923,5.977346278317152,3.3333333333333335,11.953120448266079
16393,-121.23,37.84,28,1347,241.0,713,225,4.0208,155700,0.0,1.0,0.0,0.0,0.0,5.589211618257261,5.986666666666666,3.168888888888889,11.955692780409043
16394,-121.24,37.82,9,6169,959.0,3378,945,5.1047,157900,0.0,1.0,0.0,0.0,0.0,6.43274244004171,6.528042328042328,3.574603174603175,11.969723533345908
16395,-121.3,37.85,35,1034,206.0,604,192,2.2391,120000,0.0,1.0,0.0,0.0,0.0,5.019417475728155,5.385416666666667,3.1458333333333335,11.695255355062795
16396,-121.31,37.81,36,284,53.0,130,47,3.1429,179200,0.0,1.0,0.0,0.0,0.0,5.3584905660377355,6.042553191489362,2.765957446808511,12.09626335986454
16397,-121.29,37.8,6,110,26.0,69,24,3.7292,475000,0.0,1.0,0.0,0.0,0.0,4.230769230769231,4.583333333333333,2.875,13.07107218827772
16398,-121.27,37.82,26,1170,238.0,830,216,2.6458,127500,0.0,1.0,0.0,0.0,0.0,4.915966386554622,5.416666666666667,3.8425925925925926,11.755879486687116
16399,-121.28,37.83,32,696,151.0,443,144,2.5156,86300,0.0,1.0,0.0,0.0,0.0,4.6092715231788075,4.833333333333333,3.076388888888889,11.3655964644899
16400,-121.28,37.82,10,9205,1774.0,5935,1673,3.65,119400,0.0,1.0,0.0,0.0,0.0,5.188838782412627,5.502092050209205,3.547519426180514,11.690242855114947
16401,-121.37,37.77,19,2610,474.0,1290,452,4.1298,222800,0.0,1.0,0.0,0.0,0.0,5.506329113924051,5.774336283185841,2.853982300884956,12.314034275355535
16402,-121.4,37.74,20,2706,477.0,1236,474,4.15,322400,0.0,1.0,0.0,0.0,0.0,5.672955974842767,5.708860759493671,2.607594936708861,12.683551391346773
16403,-121.43,37.78,24,807,174.0,585,166,2.6181,163500,0.0,1.0,0.0,0.0,0.0,4.637931034482759,4.86144578313253,3.5240963855421685,12.004574385508691
16404,-121.48,37.77,19,2364,373.0,1264,390,5.0176,274200,0.0,1.0,0.0,0.0,0.0,6.337801608579088,6.061538461538461,3.241025641025641,12.521616693076714
16405,-121.52,37.75,18,1544,272.0,825,286,4.3229,327300,0.0,1.0,0.0,0.0,0.0,5.676470588235294,5.398601398601398,2.8846153846153846,12.698635515785552
16406,-121.46,37.73,20,2039,373.0,862,330,5.1629,222900,0.0,1.0,0.0,0.0,0.0,5.466487935656836,6.178787878787879,2.6121212121212123,12.31448300568063
16407,-121.45,37.72,2,2239,321.0,766,219,5.75,240200,0.0,1.0,0.0,0.0,0.0,6.975077881619938,10.223744292237443,3.497716894977169,12.38923135181669
16408,-121.44,37.7,5,1365,196.0,591,156,6.0389,215100,0.0,1.0,0.0,0.0,0.0,6.964285714285714,8.75,3.7884615384615383,12.27886296424548
16409,-121.42,37.71,7,8297,1433.0,4189,1271,4.3696,170700,0.0,1.0,0.0,0.0,0.0,5.789951151430565,6.5279307631786,3.2958300550747444,12.047668766996187
16410,-121.42,37.76,18,5501,1051.0,2964,1009,4.1855,162100,0.0,1.0,0.0,0.0,0.0,5.234062797335871,5.4519326065411295,2.937561942517344,11.9959748767362
16411,-121.42,37.75,33,1999,368.0,1061,390,3.5242,121400,0.0,1.0,0.0,0.0,0.0,5.432065217391305,5.125641025641026,2.7205128205128206,11.7068543948059
16412,-121.42,37.74,45,818,144.0,340,138,4.8021,133500,0.0,1.0,0.0,0.0,0.0,5.680555555555555,5.927536231884058,2.463768115942029,11.80186424743109
16413,-121.42,37.74,38,773,147.0,320,134,2.825,152500,0.0,1.0,0.0,0.0,0.0,5.258503401360544,5.768656716417911,2.388059701492537,11.934926432385152
16414,-121.42,37.74,35,796,132.0,313,152,3.15,153200,0.0,1.0,0.0,0.0,0.0,6.03030303030303,5.2368421052631575,2.0592105263157894,11.939506063682469
16415,-121.42,37.75,33,1329,266.0,683,233,4.3687,128700,0.0,1.0,0.0,0.0,0.0,4.996240601503759,5.703862660944206,2.9313304721030042,11.765247163561801
16416,-121.43,37.75,34,1280,268.0,754,294,3.1333,132000,0.0,1.0,0.0,0.0,0.0,4.776119402985074,4.35374149659864,2.564625850340136,11.790564777297387
16417,-121.43,37.75,41,1717,325.0,855,303,2.75,127300,0.0,1.0,0.0,0.0,0.0,5.283076923076923,5.666666666666667,2.8217821782178216,11.754309639974188
16418,-121.43,37.75,42,1207,278.0,699,279,3.3611,117600,0.0,1.0,0.0,0.0,0.0,4.341726618705036,4.326164874551972,2.5053763440860215,11.67505281781187
16419,-121.43,37.74,52,876,170.0,426,179,3.0865,119800,0.0,1.0,0.0,0.0,0.0,5.152941176470589,4.893854748603352,2.3798882681564244,11.693587311874056
16420,-121.43,37.74,40,859,196.0,427,176,3.5789,110400,0.0,1.0,0.0,0.0,0.0,4.38265306122449,4.880681818181818,2.4261363636363638,11.611874470755124
16421,-121.43,37.75,30,1912,451.0,1065,388,2.1424,125000,0.0,1.0,0.0,0.0,0.0,4.239467849223947,4.927835051546392,2.7448453608247423,11.736077016252437
16422,-121.43,37.76,7,2125,508.0,1358,464,3.6312,147600,0.0,1.0,0.0,0.0,0.0,4.183070866141732,4.579741379310345,2.9267241379310347,11.902267966193309
16423,-121.44,37.76,5,7264,1285.0,3670,1146,5.0443,194800,0.0,1.0,0.0,0.0,0.0,5.6529182879377435,6.338568935427574,3.2024432809773122,12.179733803647622
16424,-121.45,37.75,15,3846,677.0,2360,635,4.6173,164800,0.0,1.0,0.0,0.0,0.0,5.680945347119645,6.0566929133858265,3.716535433070866,12.012493964400264
16425,-121.44,37.74,33,1875,363.0,970,381,3.5096,141700,0.0,1.0,0.0,0.0,0.0,5.1652892561983474,4.921259842519685,2.545931758530184,11.86147448281689
16426,-121.44,37.75,29,918,159.0,417,166,4.2768,151300,0.0,1.0,0.0,0.0,0.0,5.773584905660377,5.530120481927711,2.5120481927710845,11.927026509139932
16427,-121.44,37.75,16,2229,458.0,1199,445,3.4821,170600,0.0,1.0,0.0,0.0,0.0,4.866812227074236,5.008988764044944,2.69438202247191,12.04708277568725
16428,-121.42,37.74,19,1393,367.0,915,355,1.1957,103100,0.0,1.0,0.0,0.0,0.0,3.795640326975477,3.923943661971831,2.5774647887323945,11.54346436927906
16429,-121.43,37.74,52,966,247.0,589,228,1.6937,108300,0.0,1.0,0.0,0.0,0.0,3.9109311740890687,4.2368421052631575,2.5833333333333335,11.592669666556795
16430,-121.43,37.74,52,994,258.0,623,264,1.725,111500,0.0,1.0,0.0,0.0,0.0,3.852713178294574,3.765151515151515,2.359848484848485,11.621788838451959
16431,-121.44,37.74,25,456,116.0,370,106,3.1319,112500,0.0,1.0,0.0,0.0,0.0,3.9310344827586206,4.30188679245283,3.490566037735849,11.630717389475995
16432,-121.44,37.73,7,8363,1314.0,3907,1068,5.3321,208100,0.0,1.0,0.0,0.0,0.0,6.364535768645358,7.830524344569288,3.6582397003745317,12.245778817752209
