longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_-1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_bedroom,rooms_per_household,population_per_household
-121.43,38.66,35,1814,367.0,1076,372,2.7179,0.0,1.0,0.0,0.0,0.0,4.942779291553133,4.876344086021505,2.89247311827957
-121.56,39.27,28,2332,395.0,1041,344,3.7125,0.0,1.0,0.0,0.0,0.0,5.903797468354431,6.77906976744186,3.0261627906976742
-118.1,33.8,37,1814,329.0,850,328,5.0574,1.0,0.0,0.0,0.0,0.0,5.513677811550152,5.530487804878049,2.591463414634146
-121.07,39.09,17,1878,345.0,892,299,2.8864,0.0,1.0,0.0,0.0,0.0,5.443478260869565,6.280936454849498,2.983277591973244
-121.91,37.81,7,3477,416.0,1216,395,13.1499,0.0,1.0,0.0,0.0,0.0,8.358173076923077,8.802531645569621,3.078481012658228
-122.03,38.3,5,1569,199.0,713,209,6.6779,0.0,1.0,0.0,0.0,0.0,7.884422110552764,7.507177033492823,3.411483253588517
-117.93,33.87,29,1221,371.0,1822,326,1.7935,1.0,0.0,0.0,0.0,0.0,3.2911051212938007,3.745398773006135,5.588957055214724
-120.37,36.13,10,2522,533.0,1335,493,3.2639,0.0,1.0,0.0,0.0,0.0,4.7317073170731705,5.1156186612576064,2.707910750507099
-118.23,33.9,34,2462,553.0,2334,502,1.641,1.0,0.0,0.0,0.0,0.0,4.452079566003617,4.904382470119522,4.649402390438247
-117.9,33.63,26,1632,376.0,598,375,3.2125,1.0,0.0,0.0,0.0,0.0,4.340425531914893,4.352,1.594666666666667
-121.76,37.68,32,1078,207.0,555,197,3.1856,0.0,1.0,0.0,0.0,0.0,5.207729468599034,5.472081218274112,2.817258883248731
-117.26,32.97,25,2582,495.0,1088,471,6.4651,0.0,0.0,0.0,0.0,1.0,5.216161616161616,5.481953290870488,2.309978768577494
-118.15,33.93,25,1948,433.0,1128,429,3.7614,1.0,0.0,0.0,0.0,0.0,4.498845265588915,4.540792540792541,2.629370629370629
-121.47,38.95,34,2129,350.0,969,314,2.7039,0.0,1.0,0.0,0.0,0.0,6.082857142857143,6.780254777070064,3.0859872611464967
-121.82,37.31,15,1504,294.0,1267,291,5.5145,1.0,0.0,0.0,0.0,0.0,5.115646258503402,5.168384879725086,4.353951890034364
-118.27,33.8,28,4698,902.0,3287,881,4.8508,1.0,0.0,0.0,0.0,0.0,5.208425720620842,5.332576617480136,3.7309875141884223
-117.96,33.81,35,1996,326.0,1409,330,4.7738,1.0,0.0,0.0,0.0,0.0,6.122699386503068,6.048484848484849,4.2696969696969695
-121.31,38.71,18,3998,744.0,2071,660,4.3836,0.0,1.0,0.0,0.0,0.0,5.373655913978495,6.057575757575758,3.137878787878788
-117.08,32.64,11,1651,533.0,947,515,1.6806,0.0,0.0,0.0,0.0,1.0,3.097560975609756,3.2058252427184466,1.8388349514563107
-117.99,33.81,42,161,40.0,157,50,2.2,1.0,0.0,0.0,0.0,0.0,4.025,3.22,3.14
-117.25,32.86,25,2911,533.0,1137,499,5.1023,0.0,0.0,0.0,0.0,1.0,5.461538461538462,5.833667334669339,2.278557114228457
-121.23,36.33,23,2095,536.0,1858,457,3.0543,1.0,0.0,0.0,0.0,0.0,3.908582089552239,4.584245076586433,4.065645514223195
-119.28,36.35,7,3598,701.0,2080,678,3.1111,0.0,1.0,0.0,0.0,0.0,5.132667617689016,5.3067846607669615,3.0678466076696167
-118.42,34.02,34,2243,444.0,973,413,4.9676,1.0,0.0,0.0,0.0,0.0,5.051801801801802,5.4309927360774815,2.3559322033898304
-118.05,33.98,34,2142,390.0,1305,406,4.0379,1.0,0.0,0.0,0.0,0.0,5.492307692307692,5.275862068965517,3.2142857142857144
-121.61,36.67,39,3260,821.0,3130,793,2.5224,1.0,0.0,0.0,0.0,0.0,3.970767356881852,4.110970996216897,3.9470365699873895
-117.97,34.14,33,1328,348.0,903,329,3.1094,0.0,1.0,0.0,0.0,0.0,3.816091954022988,4.036474164133739,2.74468085106383
-121.38,36.84,6,3769,669.0,2061,648,4.1875,0.0,1.0,0.0,0.0,0.0,5.633781763826607,5.816358024691358,3.180555555555556
-116.51,34.85,15,3149,713.0,1281,486,2.0,0.0,1.0,0.0,0.0,0.0,4.416549789621318,6.479423868312757,2.635802469135802
-122.39,37.6,44,2304,384.0,986,379,4.652,0.0,0.0,0.0,0.0,1.0,6.0,6.079155672823219,2.6015831134564644
-118.35,34.0,46,3402,503.0,1389,504,5.3462,1.0,0.0,0.0,0.0,0.0,6.763419483101392,6.75,2.755952380952381
-121.09,38.03,21,2064,342.0,1021,359,4.517,0.0,1.0,0.0,0.0,0.0,6.035087719298246,5.749303621169917,2.844011142061281
-117.44,33.96,29,124,22.0,50,18,12.5381,0.0,1.0,0.0,0.0,0.0,5.636363636363637,6.888888888888889,2.7777777777777777
-121.62,37.61,26,1786,306.0,771,279,5.7239,0.0,1.0,0.0,0.0,0.0,5.836601307189542,6.401433691756273,2.763440860215054
-117.95,33.68,19,1028,191.0,340,159,3.6364,1.0,0.0,0.0,0.0,0.0,5.382198952879581,6.465408805031447,2.138364779874214
-118.18,33.83,39,3622,745.0,1330,648,3.3125,0.0,0.0,0.0,0.0,1.0,4.861744966442953,5.589506172839506,2.052469135802469
-117.96,34.07,35,2819,529.0,1508,485,4.6118,1.0,0.0,0.0,0.0,0.0,5.328922495274102,5.812371134020618,3.109278350515464
-117.9,34.13,37,1801,422.0,1564,425,3.1597,1.0,0.0,0.0,0.0,0.0,4.267772511848341,4.237647058823529,3.68
-118.19,33.93,44,1613,345.0,1227,342,3.1667,1.0,0.0,0.0,0.0,0.0,4.67536231884058,4.716374269005848,3.587719298245614
-119.74,34.43,26,3119,562.0,1459,562,5.0434,0.0,0.0,0.0,0.0,1.0,5.549822064056939,5.549822064056939,2.596085409252669
-122.25,40.15,15,1677,346.0,858,327,2.4375,0.0,1.0,0.0,0.0,0.0,4.8468208092485545,5.128440366972477,2.623853211009174
-116.85,32.83,17,4234,770.0,2191,725,3.6445,1.0,0.0,0.0,0.0,0.0,5.498701298701299,5.84,3.022068965517241
-122.0,37.34,27,1716,290.0,817,301,5.9158,1.0,0.0,0.0,0.0,0.0,5.917241379310345,5.700996677740863,2.7142857142857144
-116.24,33.71,10,9033,2224.0,5525,1845,2.7598,0.0,1.0,0.0,0.0,0.0,4.061600719424461,4.895934959349593,2.994579945799458
-120.64,35.15,7,7922,1442.0,2863,1197,4.849,1.0,0.0,0.0,0.0,0.0,5.49375866851595,6.618212197159566,2.391812865497076
-117.83,33.79,29,1454,236.0,724,262,4.8542,1.0,0.0,0.0,0.0,0.0,6.161016949152542,5.549618320610687,2.763358778625954
-119.05,36.09,9,3297,568.0,1749,568,4.0217,0.0,1.0,0.0,0.0,0.0,5.804577464788732,5.804577464788732,3.079225352112676
-120.89,37.33,27,2692,481.0,1518,447,2.0417,0.0,1.0,0.0,0.0,0.0,5.596673596673597,6.022371364653244,3.3959731543624163
-120.43,36.18,29,579,116.0,218,99,2.1458,0.0,1.0,0.0,0.0,0.0,4.991379310344827,5.848484848484849,2.202020202020202
-122.85,38.77,18,2856,513.0,1027,405,4.6953,1.0,0.0,0.0,0.0,0.0,5.567251461988304,7.051851851851852,2.5358024691358025
-122.19,37.78,52,2492,415.0,1109,375,4.3125,0.0,0.0,0.0,1.0,0.0,6.004819277108433,6.645333333333333,2.957333333333333
-118.17,33.83,45,2019,363.0,880,339,4.1023,0.0,0.0,0.0,0.0,1.0,5.56198347107438,5.95575221238938,2.595870206489676
-118.42,34.24,36,1181,220.0,775,218,4.7228,1.0,0.0,0.0,0.0,0.0,5.368181818181818,5.41743119266055,3.555045871559633
-121.32,38.57,25,692,146.0,504,167,3.6897,0.0,1.0,0.0,0.0,0.0,4.739726027397261,4.1437125748503,3.0179640718562872
-120.98,38.99,17,3403,661.0,1540,622,3.6354,0.0,1.0,0.0,0.0,0.0,5.148260211800302,5.471061093247588,2.4758842443729905
-122.29,37.81,46,935,297.0,582,277,0.7286,0.0,0.0,0.0,1.0,0.0,3.1481481481481484,3.375451263537906,2.101083032490975
-120.71,37.38,14,1979,432.0,1756,382,2.6923,0.0,1.0,0.0,0.0,0.0,4.581018518518518,5.180628272251309,4.596858638743456
-121.99,36.96,16,875,201.0,300,157,2.625,0.0,0.0,0.0,0.0,1.0,4.353233830845771,5.573248407643312,1.910828025477707
-118.19,34.21,41,1602,228.0,680,225,6.553,1.0,0.0,0.0,0.0,0.0,7.026315789473684,7.12,3.022222222222222
-121.43,38.54,42,3321,688.0,1346,658,2.4618,0.0,1.0,0.0,0.0,0.0,4.8270348837209305,5.047112462006079,2.045592705167173
-118.98,35.41,36,1482,266.0,640,274,3.875,0.0,1.0,0.0,0.0,0.0,5.571428571428571,5.408759124087592,2.335766423357664
-118.26,34.06,38,715,282.0,1174,300,2.345,1.0,0.0,0.0,0.0,0.0,2.5354609929078014,2.3833333333333333,3.9133333333333336
-122.09,37.7,30,1751,269.0,731,263,6.005,0.0,0.0,0.0,1.0,0.0,6.5092936802973975,6.657794676806084,2.779467680608365
-118.29,34.06,27,2456,1111.0,4137,1104,1.5954,1.0,0.0,0.0,0.0,0.0,2.2106210621062106,2.2246376811594204,3.747282608695652
-117.68,34.1,11,7392,1796.0,3841,1621,2.8326,0.0,1.0,0.0,0.0,0.0,4.115812917594655,4.560148056755089,2.3695249845774216
-122.48,37.67,14,3395,1059.0,2258,945,2.964,0.0,0.0,0.0,0.0,1.0,3.205854579792257,3.592592592592593,2.389417989417989
-118.48,34.01,40,2198,611.0,1023,567,3.755,1.0,0.0,0.0,0.0,0.0,3.597381342062193,3.876543209876543,1.804232804232804
-120.2,37.84,9,13670,2453.0,2811,1193,3.2589,0.0,1.0,0.0,0.0,0.0,5.572768039135752,11.458507963118189,2.3562447611064545
-117.86,33.75,13,1632,598.0,3356,659,1.5054,1.0,0.0,0.0,0.0,0.0,2.729096989966555,2.4764795144157814,5.092564491654021
-117.76,33.86,14,3666,442.0,1400,433,10.1316,1.0,0.0,0.0,0.0,0.0,8.294117647058824,8.466512702078521,3.233256351039261
-118.29,34.05,11,677,370.0,1143,341,2.3864,1.0,0.0,0.0,0.0,0.0,1.8297297297297297,1.9853372434017595,3.3519061583577714
-117.81,34.11,21,3481,808.0,1866,746,3.6201,0.0,1.0,0.0,0.0,0.0,4.308168316831683,4.666219839142091,2.5013404825737267
-118.37,34.17,6,854,350.0,542,321,0.8198,1.0,0.0,0.0,0.0,0.0,2.44,2.660436137071651,1.6884735202492211
-117.99,33.97,18,4078,484.0,1490,482,10.8034,1.0,0.0,0.0,0.0,0.0,8.425619834710744,8.46058091286307,3.091286307053942
-117.26,32.83,24,1663,199.0,578,187,10.7721,0.0,0.0,0.0,0.0,1.0,8.35678391959799,8.893048128342246,3.090909090909091
-119.83,34.43,31,798,346.0,699,301,2.1417,0.0,0.0,0.0,0.0,1.0,2.30635838150289,2.6511627906976742,2.3222591362126246
-119.67,36.73,27,2845,417.0,1219,460,4.9196,0.0,1.0,0.0,0.0,0.0,6.822541966426859,6.184782608695652,2.65
-117.89,33.76,36,2656,572.0,2370,571,3.8056,1.0,0.0,0.0,0.0,0.0,4.643356643356643,4.651488616462347,4.15061295971979
-118.4,34.01,44,1494,262.0,618,266,5.4035,1.0,0.0,0.0,0.0,0.0,5.702290076335878,5.616541353383458,2.323308270676692
-122.46,37.51,23,949,151.0,399,149,5.6286,0.0,0.0,0.0,0.0,1.0,6.28476821192053,6.369127516778524,2.6778523489932886
-123.22,39.16,29,6121,1222.0,3595,1189,2.631,1.0,0.0,0.0,0.0,0.0,5.009001636661211,5.148023549201009,3.0235492010092515
-118.42,33.99,35,1724,419.0,1079,394,4.5521,1.0,0.0,0.0,0.0,0.0,4.114558472553699,4.375634517766497,2.738578680203046
-118.21,34.02,45,792,203.0,872,188,2.6875,1.0,0.0,0.0,0.0,0.0,3.9014778325123154,4.212765957446808,4.638297872340425
-121.98,37.97,26,2714,390.0,1232,409,5.9617,0.0,1.0,0.0,0.0,0.0,6.958974358974359,6.635696821515892,3.0122249388753057
-122.46,37.69,35,1983,385.0,1577,414,4.0833,0.0,0.0,0.0,0.0,1.0,5.150649350649351,4.7898550724637685,3.8091787439613527
-122.45,37.75,35,1363,302.0,1786,301,3.0804,0.0,0.0,0.0,1.0,0.0,4.513245033112582,4.528239202657807,5.933554817275748
-118.01,33.77,32,1771,296.0,995,272,5.8362,1.0,0.0,0.0,0.0,0.0,5.983108108108108,6.511029411764706,3.6580882352941178
-121.32,36.79,30,516,90.0,288,95,3.6333,0.0,1.0,0.0,0.0,0.0,5.733333333333333,5.431578947368421,3.031578947368421
-118.58,34.22,35,2560,441.0,1428,468,5.6345,1.0,0.0,0.0,0.0,0.0,5.804988662131519,5.47008547008547,3.051282051282051
-119.56,36.51,37,1018,213.0,663,204,1.6635,0.0,1.0,0.0,0.0,0.0,4.779342723004695,4.990196078431373,3.25
-121.88,37.27,24,4567,688.0,2102,695,5.6895,1.0,0.0,0.0,0.0,0.0,6.638081395348837,6.571223021582734,3.0244604316546764
-122.31,38.3,25,3883,740.0,1641,676,3.9,0.0,0.0,0.0,1.0,0.0,5.2472972972972975,5.744082840236686,2.4275147928994083
-118.37,34.07,44,2703,663.0,1045,619,3.201,1.0,0.0,0.0,0.0,0.0,4.076923076923077,4.366720516962843,1.688206785137318
-118.41,33.92,32,2590,607.0,1132,555,4.2333,1.0,0.0,0.0,0.0,0.0,4.266886326194399,4.666666666666667,2.03963963963964
-120.84,35.33,15,3276,670.0,1520,613,3.6412,0.0,0.0,0.0,0.0,1.0,4.88955223880597,5.3442088091354,2.4796084828711256
-121.98,37.53,28,2829,566.0,1610,540,4.6,1.0,0.0,0.0,0.0,0.0,4.998233215547703,5.238888888888889,2.9814814814814814
-122.26,38.28,24,2831,502.0,1462,503,4.5,0.0,0.0,0.0,1.0,0.0,5.639442231075697,5.6282306163021865,2.9065606361829026
-117.98,33.93,27,3142,509.0,1520,503,6.2924,1.0,0.0,0.0,0.0,0.0,6.172888015717092,6.246520874751491,3.021868787276342
-122.11,37.89,32,2372,516.0,1067,492,4.3235,0.0,0.0,0.0,1.0,0.0,4.596899224806202,4.821138211382114,2.1686991869918697
-118.12,34.11,48,2124,319.0,785,319,5.2131,1.0,0.0,0.0,0.0,0.0,6.658307210031348,6.658307210031348,2.4608150470219434
-117.21,34.14,16,1613,245.0,811,267,5.2591,0.0,1.0,0.0,0.0,0.0,6.583673469387755,6.04119850187266,3.0374531835206
-121.36,38.57,26,1793,244.0,653,235,5.6485,0.0,1.0,0.0,0.0,0.0,7.348360655737705,7.629787234042553,2.7787234042553197
-122.44,37.73,43,3700,684.0,1488,623,5.5622,0.0,0.0,0.0,1.0,0.0,5.409356725146199,5.93900481540931,2.388443017656501
-122.35,37.98,34,3756,726.0,2237,686,3.7562,0.0,0.0,0.0,1.0,0.0,5.1735537190082646,5.475218658892128,3.260932944606414
-117.95,34.07,37,1987,399.0,1279,378,4.1172,1.0,0.0,0.0,0.0,0.0,4.979949874686716,5.256613756613756,3.383597883597884
-117.09,33.03,17,2786,396.0,1228,396,6.4211,1.0,0.0,0.0,0.0,0.0,7.035353535353536,7.035353535353536,3.101010101010101
-118.44,34.19,29,1599,459.0,1143,438,2.4583,1.0,0.0,0.0,0.0,0.0,3.4836601307189543,3.6506849315068495,2.6095890410958904
-118.49,34.02,27,4725,1185.0,1945,1177,4.1365,1.0,0.0,0.0,0.0,0.0,3.9873417721518982,4.014443500424809,1.6525063721325404
-122.14,39.65,33,419,77.0,190,67,3.6429,0.0,1.0,0.0,0.0,0.0,5.441558441558442,6.253731343283582,2.8358208955223883
-121.17,38.69,5,7138,1227.0,2623,1139,5.6902,0.0,1.0,0.0,0.0,0.0,5.817440912795436,6.266900790166813,2.302897278314311
-118.59,34.18,7,11853,2691.0,4404,2447,4.2009,1.0,0.0,0.0,0.0,0.0,4.404682274247492,4.843890478136494,1.7997548017981202
-118.68,34.08,18,102,17.0,55,21,3.9934,0.0,0.0,0.0,0.0,1.0,6.0,4.857142857142857,2.619047619047619
-121.99,37.39,25,3495,834.0,2484,797,4.8145,1.0,0.0,0.0,0.0,0.0,4.190647482014389,4.385194479297365,3.1166875784190715
-118.01,33.89,36,1589,265.0,804,272,4.6354,1.0,0.0,0.0,0.0,0.0,5.996226415094339,5.841911764705882,2.9558823529411766
-115.93,35.55,18,1321,272.0,754,226,3.4028,0.0,1.0,0.0,0.0,0.0,4.856617647058823,5.845132743362832,3.336283185840708
-117.5,34.12,2,11965,1802.0,4436,1296,5.285,0.0,1.0,0.0,0.0,0.0,6.63984461709212,9.232253086419751,3.4228395061728394
-117.98,34.1,22,5661,1209.0,5389,1178,3.7727,0.0,1.0,0.0,0.0,0.0,4.682382133995037,4.805602716468591,4.574702886247878
-117.24,32.79,25,2135,691.0,566,320,2.6902,0.0,0.0,0.0,0.0,1.0,3.08972503617945,6.671875,1.76875
-121.96,37.53,23,2215,475.0,1278,492,4.2955,1.0,0.0,0.0,0.0,0.0,4.663157894736842,4.502032520325203,2.597560975609756
-117.89,33.78,16,6352,1747.0,5085,1649,2.8835,1.0,0.0,0.0,0.0,0.0,3.6359473382942182,3.85203153426319,3.083687083080655
-121.01,37.37,41,1045,233.0,632,230,2.3583,0.0,1.0,0.0,0.0,0.0,4.484978540772532,4.543478260869565,2.747826086956522
-118.5,34.16,34,3547,523.0,1187,500,7.139,1.0,0.0,0.0,0.0,0.0,6.782026768642448,7.094,2.374
-118.31,33.99,45,1489,339.0,791,316,2.2339,1.0,0.0,0.0,0.0,0.0,4.392330383480826,4.712025316455696,2.5031645569620253
-121.82,37.24,20,3671,567.0,1944,589,6.0538,1.0,0.0,0.0,0.0,0.0,6.474426807760141,6.232597623089983,3.300509337860781
-120.68,35.29,37,1354,293.0,753,290,3.25,0.0,0.0,0.0,0.0,1.0,4.621160409556314,4.66896551724138,2.5965517241379312
-117.83,34.11,29,2671,437.0,1484,445,4.9844,0.0,1.0,0.0,0.0,0.0,6.112128146453089,6.002247191011236,3.3348314606741574
-117.22,32.87,14,3512,807.0,1835,792,3.35,0.0,0.0,0.0,0.0,1.0,4.351920693928129,4.434343434343434,2.316919191919192
-121.98,37.33,25,3223,612.0,1529,602,5.121,1.0,0.0,0.0,0.0,0.0,5.266339869281046,5.353820598006645,2.5398671096345518
-117.08,32.74,33,3260,673.0,1784,666,3.5078,0.0,0.0,0.0,0.0,1.0,4.843982169390787,4.894894894894895,2.6786786786786787
-118.39,33.87,34,2395,469.0,1087,438,5.9683,1.0,0.0,0.0,0.0,0.0,5.106609808102346,5.468036529680365,2.481735159817352
-118.13,33.97,36,1759,295.0,837,267,4.6992,1.0,0.0,0.0,0.0,0.0,5.96271186440678,6.588014981273409,3.134831460674157
-117.13,34.17,17,1181,271.0,248,114,5.5762,0.0,1.0,0.0,0.0,0.0,4.357933579335794,10.359649122807015,2.175438596491228
-117.88,33.85,26,3924,781.0,2332,725,3.7772,1.0,0.0,0.0,0.0,0.0,5.024327784891165,5.412413793103449,3.216551724137931
-117.18,32.75,36,2282,534.0,918,531,2.7222,0.0,0.0,0.0,0.0,1.0,4.273408239700374,4.297551789077213,1.728813559322034
-122.1,37.7,25,2973,622.0,1413,595,4.3819,0.0,0.0,0.0,1.0,0.0,4.779742765273312,4.996638655462185,2.3747899159663866
-118.0,33.76,14,1120,319.0,982,307,2.9083,1.0,0.0,0.0,0.0,0.0,3.510971786833856,3.6482084690553744,3.198697068403909
-118.57,34.2,33,1759,311.0,943,315,5.223,1.0,0.0,0.0,0.0,0.0,5.655948553054662,5.584126984126984,2.9936507936507937
-117.65,34.1,44,2808,585.0,1444,550,2.7159,0.0,1.0,0.0,0.0,0.0,4.8,5.1054545454545455,2.625454545454545
-121.68,37.93,44,1014,225.0,704,238,1.6554,0.0,1.0,0.0,0.0,0.0,4.506666666666667,4.260504201680672,2.957983193277311
-119.51,34.4,15,1112,256.0,411,245,2.0625,0.0,0.0,0.0,0.0,1.0,4.34375,4.538775510204082,1.6775510204081632
-117.13,32.92,16,1565,257.0,893,239,5.5036,1.0,0.0,0.0,0.0,0.0,6.089494163424124,6.548117154811716,3.736401673640168
-117.01,32.79,31,3776,815.0,1886,799,3.4421,1.0,0.0,0.0,0.0,0.0,4.633128834355828,4.725907384230288,2.360450563204005
-122.2,37.76,47,1116,259.0,826,279,1.75,0.0,0.0,0.0,1.0,0.0,4.308880308880309,4.0,2.960573476702509
-122.37,37.96,37,1572,402.0,1046,350,0.7403,0.0,0.0,0.0,1.0,0.0,3.91044776119403,4.491428571428571,2.9885714285714284
-118.06,33.8,20,1379,333.0,937,304,3.6217,1.0,0.0,0.0,0.0,0.0,4.141141141141141,4.536184210526316,3.0822368421052637
-117.86,34.08,31,2524,349.0,1003,343,7.5196,1.0,0.0,0.0,0.0,0.0,7.232091690544412,7.358600583090379,2.924198250728863
-119.8,36.68,31,2214,432.0,1326,416,2.1691,0.0,1.0,0.0,0.0,0.0,5.125,5.322115384615385,3.1875
-119.71,34.42,52,1411,324.0,1091,306,4.1062,1.0,0.0,0.0,0.0,0.0,4.354938271604938,4.611111111111111,3.565359477124183
-118.38,34.06,28,2522,616.0,991,574,3.1475,1.0,0.0,0.0,0.0,0.0,4.0941558441558445,4.393728222996516,1.7264808362369335
-118.31,34.08,26,1609,534.0,1868,497,2.7038,1.0,0.0,0.0,0.0,0.0,3.01310861423221,3.237424547283702,3.7585513078470822
-118.16,34.13,36,4003,647.0,1337,631,7.723,1.0,0.0,0.0,0.0,0.0,6.187017001545595,6.343898573692552,2.1188589540412046
-118.49,34.21,25,1131,449.0,746,420,1.3565,1.0,0.0,0.0,0.0,0.0,2.5189309576837418,2.692857142857143,1.776190476190476
-121.77,37.68,41,1501,299.0,629,288,4.6806,0.0,1.0,0.0,0.0,0.0,5.020066889632108,5.211805555555555,2.1840277777777777
-118.21,33.95,35,2134,650.0,2248,587,2.2988,1.0,0.0,0.0,0.0,0.0,3.2830769230769232,3.635434412265758,3.8296422487223167
-119.06,34.23,23,3471,510.0,2002,555,5.2742,1.0,0.0,0.0,0.0,0.0,6.805882352941176,6.254054054054054,3.6072072072072072
-117.68,33.59,8,2327,263.0,899,236,14.9009,1.0,0.0,0.0,0.0,0.0,8.847908745247148,9.860169491525424,3.809322033898305
-118.23,33.92,32,2698,640.0,1953,613,1.2222,1.0,0.0,0.0,0.0,0.0,4.215625,4.401305057096248,3.1859706362153344
-117.4,33.94,30,1198,251.0,1019,214,3.0509,0.0,1.0,0.0,0.0,0.0,4.772908366533865,5.598130841121495,4.761682242990654
-121.92,37.25,34,2231,360.0,1035,365,4.7917,1.0,0.0,0.0,0.0,0.0,6.197222222222222,6.112328767123287,2.835616438356164
-118.32,33.91,35,940,197.0,640,215,4.2,1.0,0.0,0.0,0.0,0.0,4.771573604060913,4.372093023255814,2.976744186046512
-122.46,38.53,32,1735,331.0,785,309,3.6641,0.0,1.0,0.0,0.0,0.0,5.241691842900302,5.614886731391586,2.540453074433657
-117.68,34.08,28,2459,492.0,1230,498,3.0978,0.0,1.0,0.0,0.0,0.0,4.997967479674797,4.937751004016064,2.469879518072289
-118.31,36.94,35,2563,530.0,861,371,2.325,0.0,1.0,0.0,0.0,0.0,4.835849056603774,6.908355795148248,2.320754716981132
-121.37,36.89,21,2471,473.0,1753,451,4.025,0.0,1.0,0.0,0.0,0.0,5.224101479915434,5.478935698447893,3.886917960088692
-118.41,34.15,24,3891,866.0,1568,830,4.1656,1.0,0.0,0.0,0.0,0.0,4.493071593533488,4.687951807228916,1.889156626506024
-121.31,38.57,9,2748,521.0,1663,565,3.5192,0.0,1.0,0.0,0.0,0.0,5.27447216890595,4.863716814159292,2.943362831858407
-118.31,33.76,26,4486,709.0,1873,719,6.5704,1.0,0.0,0.0,0.0,0.0,6.327221438645981,6.239221140472879,2.6050069541029206
-122.27,37.8,16,994,392.0,800,362,2.0938,0.0,0.0,0.0,1.0,0.0,2.5357142857142856,2.74585635359116,2.209944751381216
-119.77,36.75,39,1287,332.0,1386,306,1.5227,0.0,1.0,0.0,0.0,0.0,3.876506024096385,4.205882352941177,4.529411764705882
-121.91,37.3,31,616,131.0,185,107,3.625,1.0,0.0,0.0,0.0,0.0,4.702290076335878,5.757009345794392,1.7289719626168225
-122.12,37.37,37,1446,181.0,549,190,10.7355,0.0,0.0,0.0,1.0,0.0,7.988950276243094,7.610526315789474,2.889473684210526
-122.12,37.42,36,2607,551.0,1165,523,5.1524,0.0,0.0,0.0,1.0,0.0,4.731397459165154,4.984703632887189,2.2275334608030595
-118.18,33.97,26,6895,1877.0,8551,1808,2.3175,1.0,0.0,0.0,0.0,0.0,3.673415023974427,3.813606194690265,4.729535398230088
-117.68,34.07,32,1775,314.0,1067,302,4.0375,0.0,1.0,0.0,0.0,0.0,5.6528662420382165,5.877483443708609,3.533112582781457
-115.4,32.86,19,1087,171.0,649,173,3.3182,0.0,1.0,0.0,0.0,0.0,6.356725146198831,6.283236994219653,3.7514450867052025
-117.59,33.65,4,1793,390.0,897,386,4.2463,1.0,0.0,0.0,0.0,0.0,4.597435897435897,4.6450777202072535,2.3238341968911915
-117.95,33.81,33,1724,291.0,943,285,5.118,1.0,0.0,0.0,0.0,0.0,5.9243986254295535,6.049122807017544,3.308771929824561
-118.59,34.47,5,538,98.0,8733,105,4.2391,0.0,1.0,0.0,0.0,0.0,5.489795918367347,5.123809523809523,83.17142857142858
-120.13,36.87,32,2089,468.0,1765,427,2.234,0.0,1.0,0.0,0.0,0.0,4.463675213675214,4.892271662763466,4.133489461358314
-117.29,33.06,20,2110,335.0,1008,325,6.1509,0.0,0.0,0.0,0.0,1.0,6.298507462686567,6.492307692307692,3.1015384615384614
-118.23,33.98,30,2562,959.0,3909,955,1.9929,1.0,0.0,0.0,0.0,0.0,2.6715328467153285,2.682722513089005,4.093193717277487
-120.49,37.3,35,1313,324.0,1350,343,1.75,0.0,1.0,0.0,0.0,0.0,4.052469135802469,3.82798833819242,3.935860058309038
-122.72,38.42,26,3604,734.0,2605,704,3.0969,1.0,0.0,0.0,0.0,0.0,4.91008174386921,5.119318181818182,3.700284090909091
-118.3,33.97,50,2270,451.0,1000,412,2.1221,1.0,0.0,0.0,0.0,0.0,5.033259423503326,5.509708737864078,2.4271844660194173
-118.99,35.32,26,875,199.0,567,204,0.9288,0.0,1.0,0.0,0.0,0.0,4.396984924623116,4.28921568627451,2.7794117647058822
-122.22,37.78,44,1678,514.0,1700,495,2.0801,0.0,0.0,0.0,1.0,0.0,3.264591439688716,3.38989898989899,3.4343434343434343
-118.16,33.77,38,3235,769.0,1284,752,2.9384,0.0,0.0,0.0,0.0,1.0,4.206762028608583,4.30186170212766,1.7074468085106382
-118.08,33.72,14,2021,396.0,696,367,7.1673,0.0,0.0,0.0,0.0,1.0,5.103535353535354,5.506811989100817,1.896457765667575
-117.85,34.14,35,1582,248.0,654,221,4.9091,0.0,1.0,0.0,0.0,0.0,6.379032258064516,7.158371040723982,2.959276018099548
-119.63,36.79,19,1317,189.0,517,187,4.526,0.0,1.0,0.0,0.0,0.0,6.968253968253968,7.042780748663102,2.764705882352941
-122.08,37.4,23,806,158.0,373,156,5.9291,0.0,0.0,0.0,1.0,0.0,5.10126582278481,5.166666666666667,2.391025641025641
-120.71,40.13,19,897,180.0,276,110,2.9554,0.0,1.0,0.0,0.0,0.0,4.983333333333333,8.154545454545454,2.5090909090909093
-120.85,37.78,30,1120,248.0,609,237,2.2386,0.0,1.0,0.0,0.0,0.0,4.516129032258065,4.725738396624473,2.569620253164557
